# wavelength_A  flux_norm
5860.07001  1.00000000
5860.20753  1.00000000
5860.34504  1.00000000
5860.48256  1.00000000
5860.62008  1.00000000
5860.75759  1.00000000
5860.89511  1.00000000
5861.03263  1.00000000
5861.17015  1.00000000
5861.30766  1.00000000
5861.44518  1.00000000
5861.58270  1.00000000
5861.72022  1.00000000
5861.85773  1.00000000
5861.99525  1.00000000
5862.13277  1.00000000
5862.27028  1.00000000
5862.40780  1.00000000
5862.54532  1.00000000
5862.68284  1.00000000
5862.82035  1.00000000
5862.95787  1.00000000
5863.09539  1.00000000
5863.23290  1.00000000
5863.37042  1.00000000
5863.50794  1.00000000
5863.64546  1.00000000
5863.78297  1.00000000
5863.92049  1.00000000
5864.05801  1.00000000
5864.19552  1.00000000
5864.33304  1.00000000
5864.47056  1.00000000
5864.60808  1.00000000
5864.74559  1.00000000
5864.88311  1.00000000
5865.02063  1.00000000
5865.15814  1.00000000
5865.29566  1.00000000
5865.43318  1.00000000
5865.57070  1.00000000
5865.70821  1.00000000
5865.84573  1.00000000
5865.98325  1.00000000
5866.12077  1.00000000
5866.25828  1.00000000
5866.39580  1.00000000
5866.53332  1.00000000
5866.67083  1.00000000
5866.80835  1.00000000
5866.94587  1.00000000
5867.08339  1.00000000
5867.22090  1.00000000
5867.35842  1.00000000
5867.49594  1.00000000
5867.63345  1.00000000
5867.77097  1.00000000
5867.90849  1.00000000
5868.04601  1.00000000
5868.18352  1.00000000
5868.32104  1.00000000
5868.45856  1.00000000
5868.59607  1.00000000
5868.73359  1.00000000
5868.87111  1.00000000
5869.00863  1.00000000
5869.14614  1.00000000
5869.28366  1.00000000
5869.42118  1.00000000
5869.55869  1.00000000
5869.69621  1.00000000
5869.83373  1.00000000
5869.97125  1.00000000
5870.10876  1.00000000
5870.24628  1.00000000
5870.38380  1.00000000
5870.52132  1.00000000
5870.65883  1.00000000
5870.79635  1.00000000
5870.93387  1.00000000
5871.07138  1.00000000
5871.20890  1.00000000
5871.34642  1.00000000
5871.48394  1.00000000
5871.62145  1.00000000
5871.75897  1.00000000
5871.89649  1.00000000
5872.03400  1.00000000
5872.17152  1.00000000
5872.30904  1.00000000
5872.44656  1.00000000
5872.58407  1.00000000
5872.72159  1.00000000
5872.85911  1.00000000
5872.99662  1.00000000
5873.13414  1.00000000
5873.27166  0.99999999
5873.40918  0.99999994
5873.54669  0.99999962
5873.68421  0.99999791
5873.82173  0.99998978
5873.95924  0.99995560
5874.09676  0.99982853
5874.23428  0.99941164
5874.37180  0.99820626
5874.50931  0.99514102
5874.64683  0.98830506
5874.78435  0.97498959
5874.92187  0.95247605
5875.05938  0.91976323
5875.19690  0.87963409
5875.33442  0.83956366
5875.47193  0.80999231
5875.60945  0.80005582
5875.74697  0.81305428
5875.88449  0.84469285
5876.02200  0.88535990
5876.15952  0.92481161
5876.29704  0.95618385
5876.43455  0.97731249
5876.57207  0.98956221
5876.70959  0.99573323
5876.84711  0.99845026
5876.98462  0.99949986
5877.12214  0.99985659
5877.25966  0.99996346
5877.39717  0.99999173
5877.53469  0.99999834
5877.67221  0.99999970
5877.80973  0.99999995
5877.94724  0.99999999
5878.08476  1.00000000
5878.22228  1.00000000
5878.35979  1.00000000
5878.49731  1.00000000
5878.63483  1.00000000
5878.77235  1.00000000
5878.90986  1.00000000
5879.04738  1.00000000
5879.18490  1.00000000
5879.32242  1.00000000
5879.45993  1.00000000
5879.59745  1.00000000
5879.73497  1.00000000
5879.87248  1.00000000
5880.01000  1.00000000
5880.14752  1.00000000
5880.28504  1.00000000
5880.42255  1.00000000
5880.56007  1.00000000
5880.69759  1.00000000
5880.83510  1.00000000
5880.97262  1.00000000
5881.11014  1.00000000
5881.24766  1.00000000
5881.38517  1.00000000
5881.52269  1.00000000
5881.66021  1.00000000
5881.79772  1.00000000
5881.93524  1.00000000
5882.07276  1.00000000
5882.21028  1.00000000
5882.34779  1.00000000
5882.48531  1.00000000
5882.62283  1.00000000
5882.76035  1.00000000
5882.89786  1.00000000
5883.03538  1.00000000
5883.17290  1.00000000
5883.31041  1.00000000
5883.44793  1.00000000
5883.58545  1.00000000
5883.72297  1.00000000
5883.86048  1.00000000
5883.99800  1.00000000
5884.13552  1.00000000
5884.27303  1.00000000
5884.41055  1.00000000
5884.54807  1.00000000
5884.68559  1.00000000
5884.82310  1.00000000
5884.96062  1.00000000
5885.09814  1.00000000
5885.23565  1.00000000
5885.37317  1.00000000
5885.51069  1.00000000
5885.64821  1.00000000
5885.78572  1.00000000
5885.92324  1.00000000
5886.06076  1.00000000
5886.19827  1.00000000
5886.33579  1.00000000
5886.47331  1.00000000
5886.61083  1.00000000
5886.74834  1.00000000
5886.88586  1.00000000
5887.02338  1.00000000
5887.16090  1.00000000
5887.29841  1.00000000
5887.43593  1.00000000
5887.57345  0.99999999
5887.71096  0.99999991
5887.84848  0.99999942
5887.98600  0.99999680
5888.12352  0.99998437
5888.26103  0.99993216
5888.39855  0.99973843
5888.53607  0.99910389
5888.67358  0.99727223
5888.81110  0.99262225
5888.94862  0.98226993
5889.08614  0.96214131
5889.22365  0.92817261
5889.36117  0.87891686
5889.49869  0.81863793
5889.63620  0.75863271
5889.77372  0.71458320
5889.91124  0.70011839
5890.04876  0.72004431
5890.18627  0.76778087
5890.32379  0.82885025
5890.46131  0.88792040
5890.59882  0.93478218
5890.73634  0.96626953
5890.87386  0.98446012
5891.01138  0.99351451
5891.14889  0.99723343
5891.28641  0.99799548
5891.42393  0.99665852
5891.56145  0.99277327
5891.69896  0.98474915
5891.83648  0.96998291
5891.97400  0.94518906
5892.11151  0.90720124
5892.24903  0.85433068
5892.38655  0.78799674
5892.52407  0.71393464
5892.66158  0.64212096
5892.79910  0.58489734
5892.93662  0.55360117
5893.07413  0.55491922
5893.21165  0.58856341
5893.34917  0.64737326
5893.48669  0.71979503
5893.62420  0.79356435
5893.76172  0.85899262
5893.89924  0.91070087
5894.03675  0.94756746
5894.17427  0.97145679
5894.31179  0.98559368
5894.44931  0.99325858
5894.58682  0.99707519
5894.72434  0.99882350
5894.86186  0.99956123
5894.99937  0.99984829
5895.13689  0.99995136
5895.27441  0.99998554
5895.41193  0.99999602
5895.54944  0.99999898
5895.68696  0.99999976
5895.82448  0.99999995
5895.96200  0.99999999
5896.09951  1.00000000
5896.23703  1.00000000
5896.37455  1.00000000
5896.51206  1.00000000
5896.64958  1.00000000
5896.78710  1.00000000
5896.92462  1.00000000
5897.06213  1.00000000
5897.19965  1.00000000
5897.33717  1.00000000
5897.47468  1.00000000
5897.61220  1.00000000
5897.74972  1.00000000
5897.88724  1.00000000
5898.02475  1.00000000
5898.16227  1.00000000
5898.29979  1.00000000
5898.43730  1.00000000
5898.57482  1.00000000
5898.71234  1.00000000
5898.84986  1.00000000
5898.98737  1.00000000
5899.12489  1.00000000
5899.26241  1.00000000
5899.39992  1.00000000
5899.53744  1.00000000
5899.67496  1.00000000
5899.81248  1.00000000
5899.94999  1.00000000
5900.08751  1.00000000
5900.22503  1.00000000
5900.36255  1.00000000
5900.50006  1.00000000
5900.63758  1.00000000
5900.77510  1.00000000
5900.91261  1.00000000
5901.05013  1.00000000
5901.18765  1.00000000
5901.32517  1.00000000
5901.46268  1.00000000
5901.60020  1.00000000
5901.73772  1.00000000
5901.87523  1.00000000
5902.01275  1.00000000
5902.15027  1.00000000
5902.28779  1.00000000
5902.42530  1.00000000
5902.56282  1.00000000
5902.70034  1.00000000
5902.83785  1.00000000
5902.97537  1.00000000
5903.11289  1.00000000
5903.25041  1.00000000
5903.38792  1.00000000
5903.52544  1.00000000
5903.66296  1.00000000
5903.80048  1.00000000
5903.93799  1.00000000
5904.07551  1.00000000
5904.21303  1.00000000
5904.35054  1.00000000
5904.48806  1.00000000
5904.62558  1.00000000
5904.76310  1.00000000
5904.90061  1.00000000
5905.03813  1.00000000
5905.17565  1.00000000
5905.31316  1.00000000
5905.45068  1.00000000
5905.58820  1.00000000
5905.72572  1.00000000
5905.86323  1.00000000
5906.00075  1.00000000
5906.13827  1.00000000
5906.27578  1.00000000
5906.41330  1.00000000
5906.55082  1.00000000
5906.68834  1.00000000
5906.82585  1.00000000
5906.96337  1.00000000
5907.10089  1.00000000
5907.23840  1.00000000
5907.37592  1.00000000
5907.51344  1.00000000
5907.65096  1.00000000
5907.78847  1.00000000
5907.92599  1.00000000
5908.06351  1.00000000
5908.20103  1.00000000
5908.33854  1.00000000
5908.47606  1.00000000
5908.61358  1.00000000
5908.75109  1.00000000
5908.88861  1.00000000
5909.02613  1.00000000
5909.16365  1.00000000
5909.30116  1.00000000
5909.43868  1.00000000
5909.57620  1.00000000
5909.71371  1.00000000
5909.85123  1.00000000
5909.98875  1.00000000
5910.12627  1.00000000
5910.26378  1.00000000
5910.40130  1.00000000
5910.53882  1.00000000
5910.67633  1.00000000
5910.81385  1.00000000
5910.95137  1.00000000
5911.08889  1.00000000
5911.22640  1.00000000
5911.36392  1.00000000
5911.50144  1.00000000
5911.63895  1.00000000
5911.77647  1.00000000
5911.91399  1.00000000
5912.05151  1.00000000
5912.18902  1.00000000
5912.32654  1.00000000
5912.46406  1.00000000
5912.60158  1.00000000
5912.73909  1.00000000
5912.87661  1.00000000
5913.01413  1.00000000
5913.15164  1.00000000
5913.28916  1.00000000
5913.42668  1.00000000
5913.56420  1.00000000
5913.70171  1.00000000
5913.83923  1.00000000
5913.97675  1.00000000
5914.11426  1.00000000
5914.25178  1.00000000
5914.38930  1.00000000
5914.52682  1.00000000
5914.66433  1.00000000
5914.80185  1.00000000
5914.93937  1.00000000
5915.07688  1.00000000
5915.21440  1.00000000
5915.35192  1.00000000
5915.48944  1.00000000
5915.62695  1.00000000
5915.76447  1.00000000
5915.90199  1.00000000
5916.03950  1.00000000
5916.17702  1.00000000
5916.31454  1.00000000
5916.45206  1.00000000
5916.58957  1.00000000
5916.72709  1.00000000
5916.86461  1.00000000
5917.00213  1.00000000
5917.13964  1.00000000
5917.27716  1.00000000
5917.41468  1.00000000
5917.55219  1.00000000
5917.68971  1.00000000
5917.82723  1.00000000
5917.96475  1.00000000
5918.10226  1.00000000
5918.23978  1.00000000
5918.37730  1.00000000
5918.51481  1.00000000
5918.65233  1.00000000
5918.78985  1.00000000
5918.92737  1.00000000
5919.06488  1.00000000
5919.20240  1.00000000
5919.33992  1.00000000
5919.47743  1.00000000
5919.61495  1.00000000
5919.75247  1.00000000
5919.88999  1.00000000
5920.02750  1.00000000
5920.16502  1.00000000
5920.30254  1.00000000
5920.44006  1.00000000
5920.57757  1.00000000
5920.71509  1.00000000
5920.85261  1.00000000
5920.99012  1.00000000
5921.12764  1.00000000
5921.26516  1.00000000
5921.40268  1.00000000
5921.54019  1.00000000
5921.67771  1.00000000
5921.81523  1.00000000
5921.95274  1.00000000
5922.09026  1.00000000
5922.22778  1.00000000
5922.36530  1.00000000
5922.50281  1.00000000
5922.64033  1.00000000
5922.77785  1.00000000
5922.91536  1.00000000
5923.05288  1.00000000
5923.19040  1.00000000
5923.32792  1.00000000
5923.46543  1.00000000
5923.60295  1.00000000
5923.74047  1.00000000
5923.87798  1.00000000
5924.01550  1.00000000
5924.15302  1.00000000
5924.29054  1.00000000
5924.42805  1.00000000
5924.56557  1.00000000
5924.70309  1.00000000
5924.84061  1.00000000
5924.97812  1.00000000
5925.11564  1.00000000
5925.25316  1.00000000
5925.39067  1.00000000
5925.52819  1.00000000
5925.66571  1.00000000
5925.80323  1.00000000
5925.94074  1.00000000
5926.07826  1.00000000
5926.21578  1.00000000
5926.35329  1.00000000
5926.49081  1.00000000
5926.62833  1.00000000
5926.76585  1.00000000
5926.90336  1.00000000
5927.04088  1.00000000
5927.17840  1.00000000
5927.31591  1.00000000
5927.45343  1.00000000
5927.59095  1.00000000
5927.72847  1.00000000
5927.86598  1.00000000
5928.00350  1.00000000
5928.14102  1.00000000
5928.27853  1.00000000
5928.41605  1.00000000
5928.55357  1.00000000
5928.69109  1.00000000
5928.82860  1.00000000
5928.96612  1.00000000
5929.10364  1.00000000
5929.24116  1.00000000
5929.37867  1.00000000
5929.51619  1.00000000
5929.65371  1.00000000
5929.79122  1.00000000
5929.92874  1.00000000
5930.06626  1.00000000
5930.20378  1.00000000
5930.34129  1.00000000
5930.47881  1.00000000
5930.61633  1.00000000
5930.75384  1.00000000
5930.89136  1.00000000
5931.02888  1.00000000
5931.16640  1.00000000
5931.30391  1.00000000
5931.44143  1.00000000
5931.57895  1.00000000
5931.71646  1.00000000
5931.85398  1.00000000
5931.99150  1.00000000
5932.12902  1.00000000
5932.26653  1.00000000
5932.40405  1.00000000
5932.54157  1.00000000
5932.67908  1.00000000
5932.81660  1.00000000
5932.95412  1.00000000
5933.09164  1.00000000
5933.22915  1.00000000
5933.36667  1.00000000
5933.50419  1.00000000
5933.64171  1.00000000
5933.77922  1.00000000
5933.91674  1.00000000
5934.05426  1.00000000
5934.19177  1.00000000
5934.32929  1.00000000
5934.46681  1.00000000
5934.60433  1.00000000
5934.74184  1.00000000
5934.87936  1.00000000
5935.01688  1.00000000
5935.15439  1.00000000
5935.29191  1.00000000
5935.42943  1.00000000
5935.56695  1.00000000
5935.70446  1.00000000
5935.84198  1.00000000
5935.97950  1.00000000
5936.11701  1.00000000
5936.25453  1.00000000
5936.39205  1.00000000
5936.52957  1.00000000
5936.66708  1.00000000
5936.80460  1.00000000
5936.94212  1.00000000
5937.07963  1.00000000
5937.21715  1.00000000
5937.35467  1.00000000
5937.49219  1.00000000
5937.62970  1.00000000
5937.76722  1.00000000
5937.90474  1.00000000
5938.04226  1.00000000
5938.17977  1.00000000
5938.31729  1.00000000
5938.45481  1.00000000
5938.59232  1.00000000
5938.72984  1.00000000
5938.86736  1.00000000
5939.00488  1.00000000
5939.14239  1.00000000
5939.27991  1.00000000
5939.41743  1.00000000
5939.55494  1.00000000
5939.69246  1.00000000
5939.82998  1.00000000
5939.96750  1.00000000
5940.10501  1.00000000
5940.24253  1.00000000
5940.38005  1.00000000
5940.51756  1.00000000
5940.65508  1.00000000
5940.79260  1.00000000
5940.93012  1.00000000
5941.06763  1.00000000
5941.20515  1.00000000
5941.34267  1.00000000
5941.48019  1.00000000
5941.61770  1.00000000
5941.75522  1.00000000
5941.89274  1.00000000
5942.03025  1.00000000
5942.16777  1.00000000
5942.30529  1.00000000
5942.44281  1.00000000
5942.58032  1.00000000
5942.71784  1.00000000
5942.85536  1.00000000
5942.99287  1.00000000
5943.13039  1.00000000
5943.26791  1.00000000
5943.40543  1.00000000
5943.54294  1.00000000
5943.68046  1.00000000
5943.81798  1.00000000
5943.95549  1.00000000
5944.09301  1.00000000
5944.23053  1.00000000
5944.36805  1.00000000
5944.50556  1.00000000
5944.64308  1.00000000
5944.78060  1.00000000
5944.91811  1.00000000
5945.05563  1.00000000
5945.19315  1.00000000
5945.33067  1.00000000
5945.46818  1.00000000
5945.60570  1.00000000
5945.74322  1.00000000
5945.88074  1.00000000
5946.01825  1.00000000
5946.15577  1.00000000
5946.29329  1.00000000
5946.43080  1.00000000
5946.56832  1.00000000
5946.70584  1.00000000
5946.84336  1.00000000
5946.98087  1.00000000
5947.11839  1.00000000
5947.25591  1.00000000
5947.39342  1.00000000
5947.53094  1.00000000
5947.66846  1.00000000
5947.80598  1.00000000
5947.94349  1.00000000
5948.08101  1.00000000
5948.21853  1.00000000
5948.35604  1.00000000
5948.49356  1.00000000
5948.63108  1.00000000
5948.76860  1.00000000
5948.90611  1.00000000
5949.04363  1.00000000
5949.18115  1.00000000
5949.31866  1.00000000
5949.45618  1.00000000
5949.59370  1.00000000
5949.73122  1.00000000
5949.86873  1.00000000
5950.00625  1.00000000
5950.14377  1.00000000
5950.28129  1.00000000
5950.41880  1.00000000
5950.55632  1.00000000
5950.69384  1.00000000
5950.83135  1.00000000
5950.96887  1.00000000
5951.10639  1.00000000
5951.24391  1.00000000
5951.38142  1.00000000
5951.51894  1.00000000
5951.65646  1.00000000
5951.79397  1.00000000
5951.93149  1.00000000
5952.06901  1.00000000
5952.20653  1.00000000
5952.34404  1.00000000
5952.48156  1.00000000
5952.61908  1.00000000
5952.75659  1.00000000
5952.89411  1.00000000
5953.03163  1.00000000
5953.16915  1.00000000
5953.30666  1.00000000
5953.44418  1.00000000
5953.58170  1.00000000
5953.71921  1.00000000
5953.85673  1.00000000
5953.99425  1.00000000
5954.13177  1.00000000
5954.26928  1.00000000
5954.40680  1.00000000
5954.54432  1.00000000
5954.68184  1.00000000
5954.81935  1.00000000
5954.95687  1.00000000
5955.09439  1.00000000
5955.23190  1.00000000
5955.36942  1.00000000
5955.50694  1.00000000
5955.64446  1.00000000
5955.78197  1.00000000
5955.91949  1.00000000
5956.05701  1.00000000
5956.19452  1.00000000
5956.33204  1.00000000
5956.46956  1.00000000
5956.60708  1.00000000
5956.74459  1.00000000
5956.88211  1.00000000
5957.01963  1.00000000
5957.15714  1.00000000
5957.29466  1.00000000
5957.43218  1.00000000
5957.56970  1.00000000
5957.70721  1.00000000
5957.84473  1.00000000
5957.98225  1.00000000
5958.11976  1.00000000
5958.25728  1.00000000
5958.39480  1.00000000
5958.53232  1.00000000
5958.66983  1.00000000
5958.80735  1.00000000
5958.94487  1.00000000
5959.08239  1.00000000
5959.21990  1.00000000
5959.35742  1.00000000
5959.49494  1.00000000
5959.63245  1.00000000
5959.76997  1.00000000
5959.90749  1.00000000
5960.04501  1.00000000
5960.18252  1.00000000
5960.32004  1.00000000
5960.45756  1.00000000
5960.59507  1.00000000
5960.73259  1.00000000
5960.87011  1.00000000
5961.00763  1.00000000
5961.14514  1.00000000
5961.28266  1.00000000
5961.42018  1.00000000
5961.55769  1.00000000
5961.69521  1.00000000
5961.83273  1.00000000
5961.97025  1.00000000
5962.10776  1.00000000
5962.24528  1.00000000
5962.38280  1.00000000
5962.52032  1.00000000
5962.65783  1.00000000
5962.79535  1.00000000
5962.93287  1.00000000
5963.07038  1.00000000
5963.20790  1.00000000
5963.34542  1.00000000
5963.48294  1.00000000
5963.62045  1.00000000
5963.75797  1.00000000
5963.89549  1.00000000
5964.03300  1.00000000
5964.17052  1.00000000
5964.30804  1.00000000
5964.44556  1.00000000
5964.58307  1.00000000
5964.72059  1.00000000
5964.85811  1.00000000
5964.99562  1.00000000
5965.13314  1.00000000
5965.27066  1.00000000
5965.40818  1.00000000
5965.54569  1.00000000
5965.68321  1.00000000
5965.82073  1.00000000
5965.95824  1.00000000
5966.09576  1.00000000
5966.23328  1.00000000
5966.37080  1.00000000
5966.50831  1.00000000
5966.64583  1.00000000
5966.78335  1.00000000
5966.92087  1.00000000
5967.05838  1.00000000
5967.19590  1.00000000
5967.33342  1.00000000
5967.47093  1.00000000
5967.60845  1.00000000
5967.74597  1.00000000
5967.88349  1.00000000
5968.02100  1.00000000
5968.15852  1.00000000
5968.29604  1.00000000
5968.43355  1.00000000
5968.57107  1.00000000
5968.70859  1.00000000
5968.84611  1.00000000
5968.98362  1.00000000
